,Source,VIN,Entity,Date Delivered,Manufacturer,Segment,Fuel Type,GVWR,Funding Total,Air District,County,DAC?,Address,Latitude,Longitude
12,HVIP,4S9CH6A39AK197151,"Rolling Frito Lay Sales, LP",2011-05-15 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
13,HVIP,4S9CH6A30AK197152,"Rolling Frito Lay Sales, LP",2011-05-15 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
14,HVIP,4S9CH6A32AK197153,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
15,HVIP,4S9CH6A34AK197154,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
16,HVIP,4S9CH6A36AK197155,"Rolling Frito Lay Sales, LP",2011-06-03 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
17,HVIP,4S9CH6A38AK197156,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
18,HVIP,4S9CH6A3XAK197157,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
19,HVIP,4S9CH6A31AK197158,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
20,HVIP,4S9CH6A33AK197159,"Rolling Frito Lay Sales, LP",2011-05-31 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Santa Clara,Yes,"1774 Automation Pkwy San Jose, CA 95131",37.3956423,-121.8850394
21,HVIP,4S9CH6A39AK197117,"Rolling Frito Lay Sales, LP",2011-06-06 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
22,HVIP,4S9CH6A30AK197118,"Rolling Frito Lay Sales, LP",2011-06-09 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
23,HVIP,4S9CH6A32AK197119,"Rolling Frito Lay Sales, LP",2011-03-24 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
24,HVIP,4S9CH6A39AK197120,"Rolling Frito Lay Sales, LP",2011-06-12 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
25,HVIP,4S9CH6A30AK197121,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
26,HVIP,4S9CH6A32AK197122,"Rolling Frito Lay Sales, LP",2011-04-08 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
27,HVIP,4S9CH6A31AK197130,"Rolling Frito Lay Sales, LP",2011-03-30 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
28,HVIP,4S9CH6A33AK197131,"Rolling Frito Lay Sales, LP",2011-03-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
29,HVIP,4S9CH6A35AK197132,"Rolling Frito Lay Sales, LP",2011-03-30 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
30,HVIP,4S9CH6A37AK197133,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
31,HVIP,4S9CH6A39AK197134,"Rolling Frito Lay Sales, LP",2011-06-06 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
32,HVIP,4S9CH6A30AK197135,"Rolling Frito Lay Sales, LP",2011-04-08 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,Bay Area,Alameda,No,"1450 South Loop Road Alameda, CA 94502",37.721168,-122.236438
33,HVIP,4S9CH6A32AK197136,"Rolling Frito Lay Sales, LP",2011-06-22 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
34,HVIP,4S9CH6A34AK197137,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
35,HVIP,4S9CH6A36AK197138,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
36,HVIP,4S9CH6A38AK197139,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
37,HVIP,4S9CH6A34AK197140,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
38,HVIP,4S9CH6A36AK197141,"Rolling Frito Lay Sales, LP",2011-05-16 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
39,HVIP,4S9CH6A38AK197142,"Rolling Frito Lay Sales, LP",2011-05-06 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
40,HVIP,4S9CH6A3XAK197143,"Rolling Frito Lay Sales, LP",2011-05-20 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
41,HVIP,4S9CH6A31AK197144,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
42,HVIP,4S9CH6A33AK197145,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
43,HVIP,4S9CH6A35AK197146,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"14600 Proctor Avenue City of Industry, CA 91746",34.030692,-117.9773037
44,HVIP,4S9CH6A3XAK197160,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
45,HVIP,4S9CH6A31AK197161,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
46,HVIP,4S9CH6A33AK197162,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
47,HVIP,4S9CH6A35AK197163,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
48,HVIP,4S9CH6A37AK197164,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
49,HVIP,4S9CH6A39AK197165,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
50,HVIP,4S9CH6A30AK197166,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
51,HVIP,4S9CH6A32AK197167,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
52,HVIP,4S9CH6A34AK197168,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
53,HVIP,4S9CH6A36AK197169,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,Yes,"16701 Trojan Way La Mirada, CA 90638",33.8800547,-118.0166891
54,HVIP,537LS7D41BT060458,Turlock Irrigation District,2011-11-04 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,San Joaquin Valley Unified,Stanislaus,Yes,"901 N. Broadway Ave Turlock, CA 95380",37.5016642,-120.8573209
55,HVIP,537LS7D41BT067605,Twentieth Century Fox Film Corporation,2011-11-29 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,South Coast,Los Angeles,Yes,"10201 West Pico Blvd. Los Angeles, CA 90035",34.0499482,-118.4108133
56,HVIP,4S9CH6A36AK197110,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",25000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
57,HVIP,4S9CH6A38AK197111,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
58,HVIP,4S9CH6A3XAK197112,"Rolling Frito Lay Sales, LP",2011-04-22 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
59,HVIP,4S9CH6A31AK197113,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
60,HVIP,4S9CH6A33AK197114,"Rolling Frito Lay Sales, LP",2011-04-15 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",20000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
61,HVIP,4S9CH6A34AK197123,"Rolling Frito Lay Sales, LP",2011-05-06 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
62,HVIP,4S9CH6A36AK197124,"Rolling Frito Lay Sales, LP",2011-05-16 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
63,HVIP,4S9CH6A38AK197125,"Rolling Frito Lay Sales, LP",2011-06-29 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
64,HVIP,4S9CH6A3XAK197126,"Rolling Frito Lay Sales, LP",2011-05-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
65,HVIP,4S9CH6A33AK197128,"Rolling Frito Lay Sales, LP",2011-06-13 00:00:00,Smith Electric Vehicles,Delivery Truck,ZEV,"19,501 - 26,000",45000.0,South Coast,Los Angeles,No,"1500 Francisco Street Torrance, CA 90510",33.8487835,-118.304273
66,HVIP,537LS7D42BT056449,SMS Supercars,2011-11-22 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,South Coast,Riverside,Yes,"2735 Wardlow Road Corona, CA 92882",33.8829454,-117.6225046
67,HVIP,52UJTE1F0BP696564,FedEx Express,2011-10-21 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
68,HVIP,52UJTE1F5BP696575,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
69,HVIP,52UJTE1F2BP696565,FedEx Express,2011-10-21 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
70,HVIP,52UJTE1F6BP696567,FedEx Express,2011-10-22 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
71,HVIP,52UJTE1F8BP696568,FedEx Express,2011-12-12 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
72,HVIP,52UJTE1FXBP696569,FedEx Express,2011-12-12 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Los Angeles,No,"4170 Del Ray Avenue Marina Del Ray, CA 90292",33.9877933,-118.4431952
73,HVIP,52UJTE1F6BP696570,FedEx Express,2011-10-24 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
74,HVIP,52UJTE1F8BP696571,FedEx Express,2011-10-24 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
75,HVIP,52UJTE1FXBP696572,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
76,HVIP,52UJTE1F1BP696573,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
77,HVIP,52UJTE1F3BP696574,FedEx Express,2011-10-31 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,South Coast,Alameda,No,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
78,HVIP,52UJTE1F9BP696577,FedEx Express,2011-12-14 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Diego County,Alameda,Yes,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
79,HVIP,52UJTE1FOBP696578,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Diego County,San Diego,Yes,"1650 47th Street San Diego, CA 92102",32.7226486,-117.0942678
80,HVIP,52UJTE1F2BP696579,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Diego County,San Diego,Yes,"1650 47th Street San Diego, CA 92102",32.7226486,-117.0942678
81,HVIP,52UJTE1F9BP696580,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Diego County,Alameda,Yes,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
82,HVIP,52UJTE1F7BP696576,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Diego County,San Diego,Yes,"1650 47th Street San Diego, CA 92102",32.7226486,-117.0942678
83,HVIP,52UJTE1F0BP696581,FedEx Express,2011-12-12 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Joaquin Valley Unified,San Joaquin,Yes,"935 Perfromance Drive Stockton, CA 95206",37.8973933,-121.2604845
84,HVIP,52UJTE1F2BP696582,FedEx Express,2011-12-12 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Joaquin Valley Unified,San Joaquin,Yes,"935 Perfromance Drive Stockton, CA 95206",37.8973933,-121.2604845
85,HVIP,52UJTE1F4BP696583,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Joaquin Valley Unified,Alameda,Yes,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
86,HVIP,52UJTE1F6BP696584,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Joaquin Valley Unified,San Joaquin,Yes,"935 Perfromance Drive Stockton, CA 95206",37.8977153,-121.2606278
87,HVIP,52UJTE1F8BP696585,FedEx Express,2011-12-13 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,San Joaquin Valley Unified,San Joaquin,Yes,"935 Perfromance Drive Stockton, CA 95206",37.8977153,-121.2606278
88,HVIP,52UJTE1FXBP696586,FedEx Express,2011-12-16 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Alameda,Yes,"8455 Pardee Drive Oakland, CA 94621",37.7311459,-122.204707
89,HVIP,52UJTE1F1BP696587,FedEx Express,2011-12-16 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Alameda,Yes,"8455 Pardee Drive Oakland, CA 94621",37.7311459,-122.204707
90,HVIP,52UJTE1F3BP696588,FedEx Express,2011-12-21 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Alameda,Yes,"8455 Pardee Drive Oakland, CA 94621",37.7311459,-122.204707
91,HVIP,52UJTE1F4BP696566,FedEx Express,2011-12-16 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Santa Clara,Yes,"710 Dado Street San Jose, CA 95131",37.3877766,-121.912093
92,HVIP,52UJTE1F5BP696589,FedEx Express,2011-12-21 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Santa Clara,Yes,"710 Dado Street San Jose, CA 95131",37.3877766,-121.912093
93,HVIP,52UJTE1F1BP696590,FedEx Express,2011-12-16 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Santa Clara,Yes,"710 Dado Street San Jose, CA 95131",37.3877766,-121.912093
94,HVIP,52UJTE1F3BP696591,FedEx Express,2011-12-19 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Alameda,Yes,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
95,HVIP,52UJTE1F5BP696592,FedEx Express,2011-12-23 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,Alameda,Yes,"1601 Aurora Drive San Leandro, CA 94577",37.7083965,-122.1911845
96,HVIP,52UJTE1F7BP696593,FedEx Express,2011-12-19 00:00:00,Navistar,Step Van,ZEV,"10,001 - 14,000",20000.0,Bay Area,San Mateo,Yes,"3750 Haven Avenue Menlo Park, CA 94025",37.4857793,-122.1808195
97,HVIP,537LS7D43CT077165,Southern California Edison,2011-12-14 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",15000.0,South Coast,Los Angeles,Yes,"265 N East End Avenue Pomona, CA 91767",34.0612243,-117.7244186
98,HVIP,537LS7D49CT077168,Southern California Edison,2011-12-14 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000.0,South Coast,Orange,Yes,"1851 W. Valencia Dr. Fullerton, CA 92833",33.867372,-117.9607952
99,HVIP,537LS7D41CT077410,Southern California Edison,2011-12-14 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000.0,South Coast,Los Angeles,Yes,"800 W. Cienega San Dimas, CA 91773",34.1026218,-117.8220729
100,HVIP,537LS7D46CT076172,Southern California Edison,2011-12-14 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000.0,South Coast,Orange,Yes,"7333 Bolsa Ave. Westminster, CA 92683",33.7454429,-118.0013029
101,HVIP,537LS7D47CT077170,Southern California Edison,2011-12-14 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000.0,South Coast,Los Angeles,No,"1721 22nd St. Santa Monica, CA 90404",34.0260761,-118.4726906
102,HVIP,537LS7D49CT077414,Southern California Edison,2011-12-14 00:00:00,Ford,Cargo Van,ZEV,"5,001 - 6,000",12000.0,South Coast,Los Angeles,Yes,"1990 E. Cashdan St. Compton, CA 90220",33.8558623,-118.232704
